Policy,Max Steps,Adaptive,Avg Max Changes,Avg Avg Changes,Avg L2,Max Changes,Avg Changes,L2
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.4444444444444444,0.062347820084568795
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0046033706940904725
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.7777777777777777,0.0876497304011582
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.5050104072034493
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,2.8139587141862403
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.6666666666666667,0.08857683670883501
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.3,0.09021764573771122
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.08055796389826275
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,22.429554329973097
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,3.0,0.024231954860551203
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.003082356672937705
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,4116.277864574487
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0009933617008540934
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,1.2055931496314818
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.01869992670788132
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,0.011474086339308326
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.005522024784236831
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.5,0.003931068710304466
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.5714285714285714,0.011993736273386518
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0023538665954967917
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0028399410892380956
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,0.009979812395745559
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0012646833689758867
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.5,0.0035037153587300657
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.2727272727272727,0.048684228318683555
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0011276547799999133
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,2.111111111111111,0.06083038874935649
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.04160410239624828
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,2.0,5.891054436378526
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.04940016419755767
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.004248132969188906
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0049798342294538655
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.75,0.0012477446450937489
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.4444444444444444,0.0025064182913804665
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,2.4,0.0012073539557311565
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,0.00521521706616385
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.04415741511190295
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.6363636363636365,0.20504291660523524
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.6666666666666667,0.10958345437254383
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,1.383519137857049
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.1753167940865062
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.2977107249594969
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.5714285714285714,0.20551064539932568
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,9.793148214611717e-06
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.006259492339573523
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0019267122060305229
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.011370546264393934
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.00025224782895586043
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.5555555555555556,0.01763353438510521
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.3333333333333333,0.8045767636075543
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.6522040820564964
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.6,0.4716826491507646
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,2.2293981065355702e-05
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,0.046574231557657476
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,1.2815117888074103
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.4285714285714286,1.182978282188185
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,0.0028334067266179365
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0007972651663783455
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,5,1.8,0.0002817244225305054
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.00840330813656315
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.3333333333333333,0.014147261404886898
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.0532209311774882
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.00010116277774631989
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.026226907146339302
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,4,1.375,2.7522486701273827
Adaptive,1000,50.0,2.38,1.2454083694083693,54.06169942664209,1,1.0,0.008475995897352004
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.009731264999541248
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.004039955183174904
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.6666666666666667,928.4207791433031
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,3.95753165930374
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,1.2013505348633393
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,2.2664919416150444
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.05349221317873013
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.5166032733521416
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,5,1.4444444444444444,294.2372927263387
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.11365289301925972
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.004695560752436527
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,2.0,0.012038307568479172
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0006018908001511694
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,2.0765642928378267
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0077831871019649395
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.00045233965792975257
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.03487970722390428
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.01597933234887771
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0003844773132319753
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.007446873638327434
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,5,1.6666666666666667,0.30505100270470836
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.014609022588654154
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.012390308188695536
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,2.0,0.1470494458640482
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.004133434688648721
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.007943026884200866
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,2.039788444955558
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,5,1.6666666666666667,0.01869062040492289
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.625,0.01857339669524802
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.7240934393219897
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,5,1.5714285714285714,3.96981839873211
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.002332390923436689
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,5.949381720534054
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.39180554458671263
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,5,1.4444444444444444,0.062347820084568795
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0046033706940904725
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.6666666666666667,0.0876497304011582
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.5050104072034493
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,2.8139587141862403
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.6666666666666667,0.08857683670883501
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.3,0.09021764573771122
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.08055796389826275
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,22.429554329973097
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,2.8,0.024231954860551203
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.003082356672937705
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,4116.277864574487
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0009933617008540934
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,1.2055931496314818
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.01869992670788132
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.011474086339308326
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.005522024784236831
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.003931068710304466
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.4285714285714286,0.011993736273386518
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0023538665954967917
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0028399410892380956
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.009979812395745559
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0012646833689758867
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.0035037153587300657
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.2727272727272727,0.048684228318683555
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0011276547799999133
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,2.0,0.06083038874935649
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.04160410239624828
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.75,5.891054436378526
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.04940016419755767
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.004248132969188906
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0049798342294538655
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.75,0.0012477446450937489
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.3333333333333333,0.0025064182913804665
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,2.2,0.0012073539557311565
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.00521521706616385
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.04415741511190295
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.5454545454545454,0.20504291660523524
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.5,0.10958345437254383
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,1.383519137857049
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.1753167940865062
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.2977107249594969
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.4285714285714286,0.20551064539932568
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,9.793148214611717e-06
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.006259492339573523
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0019267122060305229
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.011370546264393934
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.00025224782895586043
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.4444444444444444,0.01763353438510521
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.3333333333333333,0.8045767636075543
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.6522040820564964
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.6,0.4716826491507646
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,2.2293981065355702e-05
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.046574231557657476
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,1.2815117888074103
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.4285714285714286,1.182978282188185
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,0.0028334067266179365
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0007972651663783455
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.6,0.0002817244225305054
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.00840330813656315
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.3333333333333333,0.014147261404886898
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.0532209311774882
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.00010116277774631989
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.026226907146339302
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,4,1.375,2.7522486701273827
Adaptive,1000,500.0,2.22,1.222169913419913,54.06169942664209,1,1.0,0.008475995897352004
